Photo,Isomeric_SMILES,SMILES_without_chirality
1949,Cc1ccc2nc(-c3ccccc3)ccc2c1,Cc1ccc2nc(-c3ccccc3)ccc2c1
1950,Brc1ccccc1-c1ccc2ccccc2n1,Brc1ccccc1-c1ccc2ccccc2n1
1951,c1csc(-c2ccc3ccccc3n2)c1,c1csc(-c2ccc3ccccc3n2)c1
1952,c1ccc2nc(-c3cccc4ccccc34)ccc2c1,c1ccc2nc(-c3cccc4ccccc34)ccc2c1
1953,N=C(N)N,N=C(N)N
1954,O=C(O)COc1ccc([C@H]2CC[C@]3(CC2)OO[C@]2(O3)C3CC4CC(C3)CC2C4)cc1,O=C(O)COc1ccc(C2CCC3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)cc1
1955,C[C@@H]1C(=O)O[C@H]2O[C@]3(C)CCC4[C@@H](C)CCC1[C@@]42OO3,CC1CCC2C(C)C(=O)OC3OC4(C)CCC1C32OO4
1956,C[C@@H]1[C@@H](OC(=O)CCC(=O)O[Na])O[C@H]2O[C@]3(C)CCC4[C@@H](C)CC[C@H]1[C@@]42OO3,CC1CCC2C(C)C(OC(=O)CCC(=O)O[Na])OC3OC4(C)CCC1C32OO4
1957,CC(C)(N)CNC(=O)C[C@H]1CC[C@@]2(CC1)OO[C@@]1(O2)C2CC3CC(C2)CC1C3,CC(C)(N)CNC(=O)CC1CCC2(CC1)OOC1(O2)C2CC3CC(C2)CC1C3
1958,COC1(C2CCCCC2)CC2(CCCCC2)OO1,COC1(C2CCCCC2)CC2(CCCCC2)OO1
1959,CCOC(=O)[C@@H]1CC[C@@]2(C)OO[C@]1(C)O2,CCOC(=O)C1CCC2(C)OOC1(C)O2
1960,CC(C)(C)OC(=O)[C@@H]1CC[C@@]2(C)OO[C@]1(C)O2,CC(C)(C)OC(=O)C1CCC2(C)OOC1(C)O2
1961,CC(C)(C)OC(=O)[C@@H]1CC[C@@]2(C)OO[C@]1(C)O2,CC(C)(C)OC(=O)C1CCC2(C)OOC1(C)O2
1962,CCOC(=O)[C@H]1CC[C@@]2(C)OO[C@]1(C)O2,CCOC(=O)C1CCC2(C)OOC1(C)O2
1963,CCOC(=O)[C@H]1CC[C@@]2(C)OO[C@]1(C)O2,CCOC(=O)C1CCC2(C)OOC1(C)O2
1964,CCCCCCC1(C(=O)OCC)CC[C@@]2(C)OO[C@]1(C)O2,CCCCCCC1(C(=O)OCC)CCC2(C)OOC1(C)O2
1965,CCCCCCC1(C(=O)OCC)CC[C@@]2(C)OO[C@]1(C)O2,CCCCCCC1(C(=O)OCC)CCC2(C)OOC1(C)O2
1966,C=CC[C@]1(C(=O)OCC)CC[C@@]2(C)OO[C@]1(C)O2,C=CCC1(C(=O)OCC)CCC2(C)OOC1(C)O2
1967,C=CC[C@]1(C(=O)OCC)CC[C@@]2(C)OO[C@]1(C)O2,C=CCC1(C(=O)OCC)CCC2(C)OOC1(C)O2
1968,C#CC[C@@]1(C(=O)OCC)CC[C@@]2(C)OO[C@]1(C)O2,C#CCC1(C(=O)OCC)CCC2(C)OOC1(C)O2
1969,C#CC[C@]1(C(=O)OCC)CC[C@@]2(C)OO[C@]1(C)O2,C#CCC1(C(=O)OCC)CCC2(C)OOC1(C)O2
1970,CCOC(=O)C[C@@]1(C(=O)OCC)CC[C@@]2(C)OO[C@]1(C)O2,CCOC(=O)CC1(C(=O)OCC)CCC2(C)OOC1(C)O2
1971,CCOC(=O)C[C@]1(C(=O)OCC)CC[C@@]2(C)OO[C@]1(C)O2,CCOC(=O)CC1(C(=O)OCC)CCC2(C)OOC1(C)O2
1972,CCOC(=O)[C@]1(CCC#N)CC[C@@]2(C)OO[C@]1(C)O2,CCOC(=O)C1(CCC#N)CCC2(C)OOC1(C)O2
1973,CCOC(=O)[C@@]1(CCC#N)CC[C@@]2(C)OO[C@]1(C)O2,CCOC(=O)C1(CCC#N)CCC2(C)OOC1(C)O2
1974,CCOC(=O)[C@@]1(CCC#N)CC[C@@]2(C)OO[C@]1(C)O2,CCOC(=O)C1(CCC#N)CCC2(C)OOC1(C)O2
1975,CCOC(=O)[C@@]1(Cc2ccc([N+](=O)[O-])cc2)CC[C@@]2(C)OO[C@]1(C)O2,CCOC(=O)C1(Cc2ccc([N+](=O)[O-])cc2)CCC2(C)OOC1(C)O2
1976,CC(C)(C)OC(=O)[C@@]1(Cc2ccc(Br)cc2)CC[C@@]2(C)OO[C@]1(C)O2,CC(C)(C)OC(=O)C1(Cc2ccc(Br)cc2)CCC2(C)OOC1(C)O2
1977,CC(C)(C)OC(=O)[C@]1(Cc2ccc(Br)cc2)CC[C@@]2(C)OO[C@]1(C)O2,CC(C)(C)OC(=O)C1(Cc2ccc(Br)cc2)CCC2(C)OOC1(C)O2
1978,C1CC[C@@]23OO[C@]4(CCCC[C@@H]4C[C@@H]2C1)O3,C1CCC23OOC4(CCCCC4CC2C1)O3
1979,CC12CC(c3ccccc3)CC(OO1)O2,CC12CC(c3ccccc3)CC(OO1)O2
1980,CC12CC(c3ccccc3)CC(C)(OO1)O2,CC12CC(c3ccccc3)CC(C)(OO1)O2
1981,CC(C)C1CC2(C)OOC(C)(C1)O2,CC(C)C1CC2(C)OOC(C)(C1)O2
1982,C1=CCC=CC1,C1=CCC=CC1
1983,FC1(Br)C2CC=CCC21,FC1(Br)C2CC=CCC21
1984,FC1(Br)C2CC3C(CC21)C3(F)Br,FC1(Br)C2CC3C(CC21)C3(F)Br
1985,FC1(Br)C2CC3C(CC21)C3(F)Br,FC1(Br)C2CC3C(CC21)C3(F)Br
1986,FC1(Br)C2CC3C(CC21)C3(F)Br,FC1(Br)C2CC3C(CC21)C3(F)Br
1987,FC1(Br)C2CC3C(CC21)C3(Cl)Cl,FC1(Br)C2CC3C(CC21)C3(Cl)Cl
1988,FC1(Br)CC1,FC1(Br)CC1
1989,ClC1(Cl)CC1,ClC1(Cl)CC1
1990,CCCC[Sn](CCCC)(CCCC)c1cc2ccccc2c2c1-c1ccccc1C2c1ccccc1,CCCC[Sn](CCCC)(CCCC)c1cc2ccccc2c2c1-c1ccccc1C2c1ccccc1
1991,CCCC[Sn](CCCC)(CCCC)c1cc2ccccc2c2c1c1ccccc1c1c3c(c4ccccc4c12)[C@@H](c1ccccc1)c1ccccc1-3,CCCC[Sn](CCCC)(CCCC)c1cc2ccccc2c2c1c1ccccc1c1c3c(c4ccccc4c12)C(c1ccccc1)c1ccccc1-3
1992,CCCC[Sn](CCCC)(CCCC)c1cc2ccccc2c2c1c1ccccc1c1c3c(c4ccccc4c12)[C@@H](c1ccccc1)c1ccccc1-3,CCCC[Sn](CCCC)(CCCC)c1cc2ccccc2c2c1c1ccccc1c1c3c(c4ccccc4c12)C(c1ccccc1)c1ccccc1-3
1993,CC(C)(C)OOC(C)(c1ccccc1)c1ccccc1,CC(C)(C)OOC(C)(c1ccccc1)c1ccccc1
1994,O=CCc1cccc2ccccc12,O=CCc1cccc2ccccc12
1995,OC(C#Cc1ccccc1)c1ccccc1C#Cc1ccccc1,OC(C#Cc1ccccc1)c1ccccc1C#Cc1ccccc1
1996,[Np]CCOC(C#Cc1ccccc1)c1ccccc1C#Cc1ccccc1,[Np]CCOC(C#Cc1ccccc1)c1ccccc1C#Cc1ccccc1
1997,OCCc1cccc2ccccc12,OCCc1cccc2ccccc12
1998,Cc1cccc2ccccc12,Cc1cccc2ccccc12
1999,C(#Cc1ccccc1C1(C#Cc2ccccc2)OCCO1)c1ccccc1,C(#Cc1ccccc1C1(C#Cc2ccccc2)OCCO1)c1ccccc1
2000,Cc1ccc(C#Cc2ccccc2/C=C/CO)cc1,Cc1ccc(C#Cc2ccccc2C=CCO)cc1
2001,Cc1ccccc1C#Cc1ccccc1/C=C/CO,Cc1ccccc1C#Cc1ccccc1C=CCO
2002,OC/C=C/c1ccccc1C#Cc1cccnc1,OCC=Cc1ccccc1C#Cc1cccnc1
2003,OC/C=C/c1ccccc1C#Cc1ccc(F)cc1,OCC=Cc1ccccc1C#Cc1ccc(F)cc1
2004,OC/C=C/c1ccccc1C#Cc1cc2ccccc2s1,OCC=Cc1ccccc1C#Cc1cc2ccccc2s1
2005,CC(=O)c1ccc(C#Cc2ccccc2/C=C/CO)cc1,CC(=O)c1ccc(C#Cc2ccccc2C=CCO)cc1
2006,O=[N+]([O-])c1ccc(C#Cc2ccccc2/C=C/CO)cc1,O=[N+]([O-])c1ccc(C#Cc2ccccc2C=CCO)cc1
2007,OC/C=C/c1ccccc1C#Cc1cccs1,OCC=Cc1ccccc1C#Cc1cccs1
2008,OC/C=C/c1ccccc1C#Cc1cncnc1,OCC=Cc1ccccc1C#Cc1cncnc1
2009,OC/C=C/c1ccccc1C#Cc1ccc2c(c1)OCO2,OCC=Cc1ccccc1C#Cc1ccc2c(c1)OCO2
2010,Nc1ccc(C#Cc2ccccc2/C=C/CO)cc1,Nc1ccc(C#Cc2ccccc2C=CCO)cc1
2011,OC/C=C/c1ccccc1C#Cc1ccccc1,OCC=Cc1ccccc1C#Cc1ccccc1
2012,[2H]OC/C=C/c1ccccc1C#Cc1ccc2c(c1)OCO2,OCC=Cc1ccccc1C#Cc1ccc2c(c1)OCO2
2013,[2H]/C(=C1/C=Cc2ccccc21)c1ccc2c(c1)OCO2,C1=Cc2ccccc2C1=Cc1ccc2c(c1)OCO2
2014,[2H]OC/C=C/c1ccccc1C#Cc1ccccc1,OCC=Cc1ccccc1C#Cc1ccccc1
2015,c1ccc(-c2ccc3ccccc3c2)c(-c2ccc3ccccc3c2)c1,c1ccc(-c2ccc3ccccc3c2)c(-c2ccc3ccccc3c2)c1
2016,c1ccc2c(c1)ccc1c3ccccc3c3ccc4ccccc4c3c21,c1ccc2c(c1)ccc1c3ccccc3c3ccc4ccccc4c3c21
2017,C(#Cc1ccccc1)c1ccccc1,C(#Cc1ccccc1)c1ccccc1
2018,C(=C/c1ccccc1)\c1ccccc1,C(=Cc1ccccc1)c1ccccc1
2019,CCOC(=O)CC1C(c2ccccc2)=Cc2ccccc21,CCOC(=O)CC1C(c2ccccc2)=Cc2ccccc21
2020,CCOC(=O)CC1C(c2ccc(C)cc2)=Cc2ccccc21,CCOC(=O)CC1C(c2ccc(C)cc2)=Cc2ccccc21
2021,CCOC(=O)CC1C(c2ccccn2)=Cc2ccccc21,CCOC(=O)CC1C(c2ccccn2)=Cc2ccccc21
2022,CCCCC1=Cc2ccccc2C1CC(=O)OCC,CCCCC1=Cc2ccccc2C1CC(=O)OCC
2023,N#CCC1C(c2ccccc2)=Cc2ccccc21,N#CCC1C(c2ccccc2)=Cc2ccccc21
2024,C1=C(c2ccccc2)C(Cc2ccccc2)c2ccccc21,C1=C(c2ccccc2)C(Cc2ccccc2)c2ccccc21
2025,C/C=C1\C(c2ccccc2)=Cc2ccccc21,CC=C1C(c2ccccc2)=Cc2ccccc21
2026,c1ccc(-c2ccc3ccccc3c2)cc1,c1ccc(-c2ccc3ccccc3c2)cc1
2027,[H]/C=C/c1ccccc1C#Cc1ccccc1,C=Cc1ccccc1C#Cc1ccccc1
2028,CCC/C=C/c1ccccc1C#Cc1ccccc1,CCCC=Cc1ccccc1C#Cc1ccccc1
2029,C(#Cc1ccccc1/C=C/Cc1ccccc1)c1ccccc1,C(#Cc1ccccc1C=CCc1ccccc1)c1ccccc1
2030,OC/C=C/c1ccccc1C#Cc1ccccc1,OCC=Cc1ccccc1C#Cc1ccccc1
2031,COC/C=C/c1ccccc1C#Cc1ccccc1,COCC=Cc1ccccc1C#Cc1ccccc1
2032,C(#Cc1ccccc1/C=C/CN1CCCC1)c1ccccc1,C(#Cc1ccccc1C=CCN1CCCC1)c1ccccc1
2033,c1ccc(-c2ccc3ccccc3c2)cc1,c1ccc(-c2ccc3ccccc3c2)cc1
2034,Cc1cc(-c2ccccc2)cc2ccccc12,Cc1cc(-c2ccccc2)cc2ccccc12
2035,Cc1cc2ccccc2cc1-c1ccccc1,Cc1cc2ccccc2cc1-c1ccccc1
2036,Cc1ccc(-c2ccc3ccccc3c2)cc1,Cc1ccc(-c2ccc3ccccc3c2)cc1
2037,Fc1ccc(-c2ccc3ccccc3c2)cc1,Fc1ccc(-c2ccc3ccccc3c2)cc1
2038,N#Cc1ccc(-c2ccc3ccccc3c2)cc1,N#Cc1ccc(-c2ccc3ccccc3c2)cc1
2039,CC(=O)c1ccc(-c2ccc3ccccc3c2)cc1,CC(=O)c1ccc(-c2ccc3ccccc3c2)cc1
2040,c1csc(-c2ccc3ccccc3c2)c1,c1csc(-c2ccc3ccccc3c2)c1
2041,c1ccc(-c2ccc3ccccc3c2)nc1,c1ccc(-c2ccc3ccccc3c2)nc1
2042,c1ccc2cc(-c3cncnc3)ccc2c1,c1ccc2cc(-c3cncnc3)ccc2c1
2043,c1ccc(-c2ccc3cccnc3c2)nc1,c1ccc(-c2ccc3cccnc3c2)nc1
2044,Cc1ccccc1-c1ccc2ccccc2c1,Cc1ccccc1-c1ccc2ccccc2c1
2045,c1ccc(-c2ccccc2-c2ccc3ccccc3c2)cc1,c1ccc(-c2ccccc2-c2ccc3ccccc3c2)cc1
2046,c1ccc2cc(-c3ccc4ccccc4c3)ccc2c1,c1ccc2cc(-c3ccc4ccccc4c3)ccc2c1
2047,c1ccc2cc(-c3cccc4ccccc34)ccc2c1,c1ccc2cc(-c3cccc4ccccc34)ccc2c1
2048,c1ccc2cc(-c3c4ccccc4cc4ccccc34)ccc2c1,c1ccc2cc(-c3c4ccccc4cc4ccccc34)ccc2c1
2049,CCCC[Sn](CCCC)(CCCC)c1c(-c2ccccc2)ccc2cc3c([Sn](CCCC)(CCCC)CCCC)c(-c4ccccc4)ccc3cc12,CCCC[Sn](CCCC)(CCCC)c1c(-c2ccccc2)ccc2cc3c([Sn](CCCC)(CCCC)CCCC)c(-c4ccccc4)ccc3cc12
2050,CCCC[Sn](CCCC)(CCCC)C1=C(CC)C(CC(=O)OCC)c2ccccc21,CCCC[Sn](CCCC)(CCCC)C1=C(CC)C(CC(=O)OCC)c2ccccc21
2051,CCCC/C=C/c1ccccc1/C=C/COC,CCCCC=Cc1ccccc1C=CCOC
2052,COC/C=C/c1ccccc1C#Cc1cccc2ccccc12,COCC=Cc1ccccc1C#Cc1cccc2ccccc12
2053,COC/C=C/c1ccccc1/C=C/c1cccc2ccccc12,COCC=Cc1ccccc1C=Cc1cccc2ccccc12
2054,C=CCOC/C=C/c1ccccc1C#Cc1ccccc1,C=CCOCC=Cc1ccccc1C#Cc1ccccc1
2055,C(#Cc1ccccc1C=C1COCCOC1)c1ccccc1,C(#Cc1ccccc1C=C1COCCOC1)c1ccccc1
2056,COCCOCc1cc2ccccc2cc1-c1ccccc1,COCCOCc1cc2ccccc2cc1-c1ccccc1
2057,C=CC1=C(c2ccccc2)Cc2ccccc21,C=CC1=C(c2ccccc2)Cc2ccccc21
2058,C/C=C1\C(c2ccccc2)=Cc2ccccc21,CC=C1C(c2ccccc2)=Cc2ccccc21
2059,CCCC[Sn](CCCC)(CCCC)c1c(-c2ccc(-c3ccc4ccccc4c3[Sn](CCCC)(CCCC)CCCC)cc2)ccc2ccccc12,CCCC[Sn](CCCC)(CCCC)c1c(-c2ccc(-c3ccc4ccccc4c3[Sn](CCCC)(CCCC)CCCC)cc2)ccc2ccccc12
2060,CCCC[Sn](CCCC)(CCCC)c1c(-c2ccccc2)ccc2c1c1ccc(-c3ccccc3)c([Sn](CCCC)(CCCC)CCCC)c1c1ccc(-c3ccccc3)c([Sn](CCCC)(CCCC)CCCC)c21,CCCC[Sn](CCCC)(CCCC)c1c(-c2ccccc2)ccc2c1c1ccc(-c3ccccc3)c([Sn](CCCC)(CCCC)CCCC)c1c1ccc(-c3ccccc3)c([Sn](CCCC)(CCCC)CCCC)c21
2061,C(#Cc1c(-c2cc(-c3ccc4ccccc4c3C#Cc3ccccc3)cc(-c3ccc4ccccc4c3C#Cc3ccccc3)c2)ccc2ccccc12)c1ccccc1,C(#Cc1c(-c2cc(-c3ccc4ccccc4c3C#Cc3ccccc3)cc(-c3ccc4ccccc4c3C#Cc3ccccc3)c2)ccc2ccccc12)c1ccccc1
2062,c1ccc(-c2c(-c3cc(-c4ccc5ccccc5c4-c4ccccc4)cc(-c4ccc5ccccc5c4-c4ccccc4)c3)ccc3ccccc23)cc1,c1ccc(-c2c(-c3cc(-c4ccc5ccccc5c4-c4ccccc4)cc(-c4ccc5ccccc5c4-c4ccccc4)c3)ccc3ccccc23)cc1
2063,CCCCCc1ccc(-c2c(-c3cc(-c4ccc5ccccc5c4-c4ccc(CCCCC)cc4)cc(-c4ccc5ccccc5c4-c4ccc(CCCCC)cc4)c3)ccc3ccccc23)cc1,CCCCCc1ccc(-c2c(-c3cc(-c4ccc5ccccc5c4-c4ccc(CCCCC)cc4)cc(-c4ccc5ccccc5c4-c4ccc(CCCCC)cc4)c3)ccc3ccccc23)cc1
2064,Brc1ccccc1-c1c(-c2cc(-c3ccc4ccccc4c3-c3ccccc3Br)cc(-c3ccc4ccccc4c3-c3ccccc3Br)c2)ccc2ccccc12,Brc1ccccc1-c1c(-c2cc(-c3ccc4ccccc4c3-c3ccccc3Br)cc(-c3ccc4ccccc4c3-c3ccccc3Br)c2)ccc2ccccc12
2065,C=C(C)OCCCc1ccccc1,C=C(C)OCCCc1ccccc1
2066,CCOC(=O)C(C)C(=O)OCC,CCOC(=O)C(C)C(=O)OCC
2067,CCOC(=O)C(C)(C/C=C/c1ccccc1)C(=O)OCC,CCOC(=O)C(C)(CC=Cc1ccccc1)C(=O)OCC
2068,C=CC(c1ccccc1)C(C)(C(=O)OCC)C(=O)OCC,C=CC(c1ccccc1)C(C)(C(=O)OCC)C(=O)OCC
2069,CCCC[Sn](CCCC)(CCCC)c1cccs1,CCCC[Sn](CCCC)(CCCC)c1cccs1
2070,Ic1ccccc1,Ic1ccccc1
2071,C=C[Sn](CCCC)(CCCC)CCCC,C=C[Sn](CCCC)(CCCC)CCCC
2072,C=Cc1ccccc1,C=Cc1ccccc1
2073,O=C1CCCCC1,O=C1CCCCC1
2074,N#CC(C#N)=C1CCCCC1,N#CC(C#N)=C1CCCCC1
2075,O=Cc1ccccc1,O=Cc1ccccc1
2076,C=C(C(=O)OC)C(=O)OC,C=C(C(=O)OC)C(=O)OC
2077,COC(=O)C(C)C(=O)OC,COC(=O)C(C)C(=O)OC
2078,O=C([O-])c1noc2cc([N+](=O)[O-])ccc12,O=C([O-])c1noc2cc([N+](=O)[O-])ccc12
2079,N#Cc1ccc([N+](=O)[O-])cc1[O-],N#Cc1ccc([N+](=O)[O-])cc1[O-]
2080,C=CCO,C=CCO
2081,CCCO,CCCO
2082,C=CC(=O)NC(C)C,C=CC(=O)NC(C)C
2083,CCC(=O)NC(C)C,CCC(=O)NC(C)C
2084,O=C1CCCCCO1,O=C1CCCCCO1
2085,C[C@]12CCC[C@H]1CC(=O)O2,CC12CCCC1CC(=O)O2
2086,O=C1C[C@@H]2CC[C@@H]3CCC[C@]32O1,O=C1CC2CCC3CCCC32O1
2087,N#C/C=C/CCC1CCCC1=O,N#CC=CCCC1CCCC1=O
2088,N#CCC1CC[C@@H]2CCC[C@]12O,N#CCC1CCC2CCCC12O
2089,N#CCCCCC1CCCC1=O,N#CCCCCC1CCCC1=O
2090,N#CCCCCC1CCCC1O,N#CCCCCC1CCCC1O
2091,O=C1CCCC1CC/C=C/SOc1ccccc1,O=C1CCCC1CCC=CSOc1ccccc1
2092,O=C1CCCC1CC/C=C/Sc1ccccc1,O=C1CCCC1CCC=CSc1ccccc1
2093,O[C@]12CCC[C@H]1CC[C@H]2CSc1ccccc1,OC12CCCC1CCC2CSc1ccccc1
2094,CC(=O)CCC/C=C/Sc1ccccc1,CC(=O)CCCC=CSc1ccccc1
2095,C[C@]1(O)CCC[C@@H]1CSc1ccccc1,CC1(O)CCCC1CSc1ccccc1
2096,C[C@]1(O)CCC[C@H]1CSc1ccccc1,CC1(O)CCCC1CSc1ccccc1
2097,CC(O)CCC/C=C/Sc1ccccc1,CC(O)CCCC=CSc1ccccc1
2098,C#CCC1CC(C)OC1=O,C#CCC1CC(C)OC1=O
2099,C=CCCC(C)(CC)C(C)=O.O=C=O,C=CCCC(C)(CC)C(C)=O.O=C=O
2100,CCOC(=O)[C@]1(C)CC[C@@H](C)[C@]1(C)O,CCOC(=O)C1(C)CCC(C)C1(C)O
2101,CCOC(=O)C(C)(CC/C=C/Sc1ccccc1)C(C)=O,CCOC(=O)C(C)(CCC=CSc1ccccc1)C(C)=O
2102,CCOC(=O)[C@]1(C)CC[C@@H](CSc2ccccc2)[C@]1(C)O,CCOC(=O)C1(C)CCC(CSc2ccccc2)C1(C)O
2103,CCOC(=O)[C@]1(C)CC[C@H](CSc2ccccc2)[C@]1(C)O,CCOC(=O)C1(C)CCC(CSc2ccccc2)C1(C)O
2104,CC(=O)/C=C/CCC/C=C/C(C)=O,CC(=O)C=CCCCC=CC(C)=O
2105,CC(=O)C[C@H]1CCC[C@@H]1CC(C)=O,CC(=O)CC1CCCC1CC(C)=O
2106,CC(=O)[C@@H]1[C@H]2CCC[C@H]2C[C@@]1(C)O,CC(=O)C1C2CCCC2CC1(C)O
2107,CC(=O)[C@H]1[C@H]2CCC[C@H]2C[C@@]1(C)O,CC(=O)C1C2CCCC2CC1(C)O
2108,N#C/C=C/CCC/C=C/C#N,N#CC=CCCCC=CC#N
2109,[C-]#[N+]CC1CCC[C@@H]1C[N+]#[C-],[C-]#[N+]CC1CCCC1C[N+]#[C-]
2110,N#CCCCCCCCC#N,N#CCCCCCCCC#N
2111,COOC/C=C/CCC/C=C/COOC,COOCC=CCCCC=CCOOC
2112,CC1CCC2CC(=O)OC12,CC1CCC2CC(=O)OC12
2113,CC(=O)/C=C/CN(C/C=C/c1ccccc1)S(=O)(=O)c1ccc(C)cc1,CC(=O)C=CCN(CC=Cc1ccccc1)S(=O)(=O)c1ccc(C)cc1
2114,CC(=O)CCCN(C/C=C/c1ccccc1)S(=O)(=O)c1ccc(C)cc1,CC(=O)CCCN(CC=Cc1ccccc1)S(=O)(=O)c1ccc(C)cc1
2115,BrCC1OC1c1ccccc1,BrCC1OC1c1ccccc1
2116,C=CC(O)c1ccccc1,C=CC(O)c1ccccc1
2117,BrCC1CC(CCc2ccccc2)=NO1,BrCC1CC(CCc2ccccc2)=NO1
2118,C=CC/C(CCc1ccccc1)=N\O,C=CCC(CCc1ccccc1)=NO
2119,O=S(=O)(CC1CC(Cc2ccccc2)=NO1)c1ccccc1,O=S(=O)(CC1CC(Cc2ccccc2)=NO1)c1ccccc1
2120,BrCC1CN1Cc1ccccc1,BrCC1CN1Cc1ccccc1
2121,C=CCNCc1ccccc1,C=CCNCc1ccccc1
2122,C[C@@]12CCCC=C1CC/C2=C\C#N,CC12CCCC=C1CCC2=CC#N
2123,C[C@@]12CCCC=C1CC[C@H]2CC#N,CC12CCCC=C1CCC2CC#N
2124,O=C1C2=C(CC(c3ccccc3)=C(c3ccccc3)C2)CN1Cc1ccccc1,O=C1C2=C(CC(c3ccccc3)=C(c3ccccc3)C2)CN1Cc1ccccc1
2125,O=C1[C@@H]2CC(c3ccccc3)=C(c3ccccc3)C[C@@H]2CN1Cc1ccccc1,O=C1C2CC(c3ccccc3)=C(c3ccccc3)CC2CN1Cc1ccccc1
2126,CC(C)CNC(=O)/C=C/C=C/c1ccc2c(c1)OCO2,CC(C)CNC(=O)C=CC=Cc1ccc2c(c1)OCO2
2127,CC(C)CNC(=O)C/C=C/Cc1ccc2c(c1)OCO2,CC(C)CNC(=O)CC=CCc1ccc2c(c1)OCO2
2128,CC[C@@]12C=C3C(=O)N(C)c4ccccc4[C@@]34CCN(CCC1)[C@@H]24,CCC12C=C3C(=O)N(C)c4ccccc4C34CCN(CCC1)C24
2129,CC[C@]12CCCN3CC[C@@]4(c5ccccc5N(C)C(=O)[C@H]4C1)[C@@H]32,CCC12CCCN3CCC4(c5ccccc5N(C)C(=O)C4C1)C32
2130,CCOC(=O)C(C(C)=O)=C1SCCCS1,CCOC(=O)C(C(C)=O)=C1SCCCS1
2131,CC1=N/C(=C\c2ccccc2Cl)C(=O)O1,CC1=NC(=Cc2ccccc2Cl)C(=O)O1
2132,CCOC(=O)c1cc2ccccc2[nH]1,CCOC(=O)c1cc2ccccc2[nH]1
2133,CCOC(=O)C1Cc2ccccc2N1,CCOC(=O)C1Cc2ccccc2N1
2134,CCOC(=O)/C(=C/c1ccccc1Cl)Oc1ccccc1,CCOC(=O)C(=Cc1ccccc1Cl)Oc1ccccc1
2135,CCOC(=O)C(Cc1ccccc1Cl)Oc1ccccc1,CCOC(=O)C(Cc1ccccc1Cl)Oc1ccccc1
2136,O=C1CC[C@H](Cc2ccccc2)N1,O=C1CCC(Cc2ccccc2)N1
2137,CSCC[C@@H]1CCC(=O)N1,CSCCC1CCC(=O)N1
2138,CCOC(=O)/C=C/[C@@H](NC(=O)OC)C(C)C,CCOC(=O)C=CC(NC(=O)OC)C(C)C
2139,CC(C)[C@H]1CCC(=O)N1,CC(C)C1CCC(=O)N1
2140,C=C1C(=O)O[C@@]23[C@H]1CC[C@@H](C)[C@@H]2CC[C@@]1(C)O[C@@H]31,C=C1C(=O)OC23C1CCC(C)C2CCC1(C)OC13
2141,C[C@H]1C(=O)O[C@]23C1CC[C@H](C)[C@H]2CC[C@]1(C)O[C@H]31,CC1CCC2C(C)C(=O)OC23C1CCC1(C)OC13
2142,CC1=C2CC[C@@H](C)C[C@H]2OC1=O,CC1=C2CCC(C)CC2OC1=O
2143,C[C@@H]1CC[C@H]2[C@@H](C1)OC(=O)[C@@H]2C,CC1CCC2C(C1)OC(=O)C2C
2144,O=C1C=CCCC1,O=C1C=CCCC1
2145,CCOOCC(COOCC)[C@@H]1CCCCCC(=O)C1,CCOOCC(COOCC)C1CCCCCC(=O)C1
2146,CCOOCC(COOCC)[C@@H]1CCCC(=O)C1,CCOOCC(COOCC)C1CCCC(=O)C1
2147,CCOOCC(COOCC)[C@@H]1CCC(=O)C1,CCOOCC(COOCC)C1CCC(=O)C1
2148,CCOOCC(COOCC)[C@@H](CC(C)=O)c1ccccc1,CCOOCC(COOCC)C(CC(C)=O)c1ccccc1
2149,CCOOCC(COOCC)[C@@H](CC(C)=O)c1ccco1,CCOOCC(COOCC)C(CC(C)=O)c1ccco1
2150,CCOOCC(COOCC)[C@@H](CC(C)=O)c1cccs1,CCOOCC(COOCC)C(CC(C)=O)c1cccs1
2151,C1OOCOO1,C1OOCOO1
2152,C1OOCOO1,C1OOCOO1
2153,F[C@@H]1CC[C@@H](F)OO1,FC1CCC(F)OO1
2154,COCOOCOC,COCOOCOC
2155,CN1COOCN(C)C1,CN1COOCN(C)C1
2156,CC1CC(C)(C)OOC(C)(C)O1,CC1CC(C)(C)OOC(C)(C)O1
2157,C1OCOOCO1,C1OCOOCO1
2158,CC1(C)OOC(C)(C)OOC(C)(C)OO1,CC1(C)OOC(C)(C)OOC(C)(C)OO1
2159,C1CCC2(CC1)OOC1(CCCCC1)OO2,C1CCC2(CC1)OOC1(CCCCC1)OO2
2160,C[S]1OO[S](C)OO1,C[S]1OO[S](C)OO1
2161,C[C@@H]1C(=O)OC2O[C@@]3(C)CCC[C@@]4(OO3)C2[C@@H]1CC[C@H]4C,CC1C(=O)OC2OC3(C)CCCC4(OO3)C(C)CCC1C24
2162,CO[C@H]1OO[C@H](OC)OO1,COC1OOC(OC)OO1
2163,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)OC3C[C@@]4(C)CCC[C@@H]1[C@]32OO4,CC1CCC2C(C)C(=O)OC3CC4(C)CCCC1C32OO4
2164,C1CCC2(CC1)OOC1(CCCCC1)OO2,C1CCC2(CC1)OOC1(CCCCC1)OO2
